latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-11.44221,-54.09372,322.89,0.44,0.46,2026-05-18,521,N20,VIIRS,n,2.0NRT,280.76,3.81,N
-11.44167,-54.09776,316.64,0.44,0.46,2026-05-18,521,N20,VIIRS,n,2.0NRT,281.35,3.81,N
-11.30826,-54.04033,307.74,0.44,0.46,2026-05-18,521,N20,VIIRS,n,2.0NRT,288.53,1.5,N
-10.9137,-54.11846,305.62,0.43,0.46,2026-05-18,521,N20,VIIRS,n,2.0NRT,290.92,1.7,N
-10.91316,-54.12238,318.0,0.43,0.46,2026-05-18,521,N20,VIIRS,n,2.0NRT,291.15,1.26,N
-10.90893,-54.12175,304.43,0.43,0.46,2026-05-18,521,N20,VIIRS,n,2.0NRT,290.84,1.26,N
-10.03836,-51.68491,302.07,0.61,0.54,2026-05-18,521,N20,VIIRS,n,2.0NRT,290.3,0.87,N
-7.91822,-61.55103,316.92,0.43,0.38,2026-05-18,521,N20,VIIRS,n,2.0NRT,290.47,2.12,N
-25.71429,-56.49429,295.54,0.48,0.48,2026-05-18,523,N20,VIIRS,n,2.0NRT,282.33,0.55,N
-25.71137,-56.49187,302.28,0.48,0.48,2026-05-18,523,N20,VIIRS,n,2.0NRT,282.4,0.83,N
-25.71036,-56.48888,301.11,0.48,0.48,2026-05-18,523,N20,VIIRS,n,2.0NRT,282.49,0.53,N
-24.52198,-60.63504,306.17,0.43,0.38,2026-05-18,523,N20,VIIRS,n,2.0NRT,279.17,0.83,N
-23.82718,-59.93332,301.56,0.45,0.39,2026-05-18,523,N20,VIIRS,n,2.0NRT,281.11,0.91,N
-23.82265,-70.31776,302.57,0.5,0.49,2026-05-18,523,N20,VIIRS,n,2.0NRT,283.08,1.56,N
-23.78488,-70.31924,301.71,0.5,0.49,2026-05-18,523,N20,VIIRS,n,2.0NRT,279.51,1.53,N
-22.31806,-68.87949,311.76,0.44,0.46,2026-05-18,523,N20,VIIRS,n,2.0NRT,276.2,2.38,N
-22.31723,-68.88366,313.54,0.44,0.46,2026-05-18,523,N20,VIIRS,n,2.0NRT,278.91,2.38,N
-22.31399,-68.87787,296.06,0.44,0.46,2026-05-18,523,N20,VIIRS,n,2.0NRT,277.25,1.44,N
-14.08134,-53.43962,298.87,0.53,0.5,2026-05-18,523,N20,VIIRS,n,2.0NRT,281.82,0.88,N
-14.0761,-53.44383,298.61,0.53,0.5,2026-05-18,523,N20,VIIRS,n,2.0NRT,281.15,0.88,N
-12.75376,-66.23254,307.21,0.44,0.46,2026-05-18,523,N20,VIIRS,n,2.0NRT,288.89,0.99,N
-33.3782,-60.1485,310.14,0.55,0.43,2026-05-18,525,N20,VIIRS,n,2.0NRT,273.41,1.77,N
-33.37425,-60.14785,326.31,0.55,0.43,2026-05-18,525,N20,VIIRS,n,2.0NRT,277.98,1.77,N
-33.36896,-60.15914,318.08,0.55,0.43,2026-05-18,525,N20,VIIRS,n,2.0NRT,280.44,2.58,N
-33.25542,-60.28459,316.99,0.54,0.42,2026-05-18,525,N20,VIIRS,n,2.0NRT,278.9,3.8,N
-31.6731,-64.41539,327.13,0.39,0.36,2026-05-18,525,N20,VIIRS,n,2.0NRT,274.64,2.02,N
-31.25594,-70.82639,312.78,0.39,0.44,2026-05-18,525,N20,VIIRS,n,2.0NRT,272.12,2.65,N
-31.25216,-70.82438,297.49,0.39,0.44,2026-05-18,525,N20,VIIRS,n,2.0NRT,271.6,0.64,N
-29.99185,-62.56667,302.71,0.41,0.37,2026-05-18,525,N20,VIIRS,n,2.0NRT,279.62,0.65,N
-27.00315,-60.8259,299.17,0.44,0.38,2026-05-18,525,N20,VIIRS,n,2.0NRT,277.92,0.65,N
-26.504,-60.99582,307.11,0.43,0.38,2026-05-18,525,N20,VIIRS,n,2.0NRT,277.89,1.67,N
-26.13883,-60.85082,296.49,0.43,0.38,2026-05-18,525,N20,VIIRS,n,2.0NRT,279.23,0.66,N
-26.13843,-60.85218,297.96,0.43,0.38,2026-05-18,525,N20,VIIRS,n,2.0NRT,279.21,0.64,N
-38.89114,-67.98367,319.42,0.39,0.36,2026-05-18,527,N20,VIIRS,n,2.0NRT,268.87,2.27,N
-38.74387,-68.83842,326.34,0.4,0.37,2026-05-18,527,N20,VIIRS,n,2.0NRT,276.01,3.41,N
-38.7002,-68.70103,316.4,0.39,0.36,2026-05-18,527,N20,VIIRS,n,2.0NRT,274.52,1.1,N
-38.6979,-68.71452,314.35,0.39,0.36,2026-05-18,527,N20,VIIRS,n,2.0NRT,272.38,0.75,N
-38.4979,-68.31701,326.03,0.39,0.36,2026-05-18,527,N20,VIIRS,n,2.0NRT,277.84,2.95,N
-38.46759,-69.04745,313.9,0.4,0.37,2026-05-18,527,N20,VIIRS,n,2.0NRT,272.05,0.92,N
-38.42729,-68.71111,306.03,0.4,0.37,2026-05-18,527,N20,VIIRS,n,2.0NRT,272.26,1.45,N
-38.42651,-68.71561,319.84,0.4,0.37,2026-05-18,527,N20,VIIRS,n,2.0NRT,274.41,1.45,N
-38.42394,-68.71018,327.77,0.4,0.37,2026-05-18,527,N20,VIIRS,n,2.0NRT,276.1,6.25,N
-38.42316,-68.71469,339.57,0.4,0.37,2026-05-18,527,N20,VIIRS,n,2.0NRT,282.08,6.25,N
-38.409,-68.71551,303.69,0.4,0.37,2026-05-18,527,N20,VIIRS,n,2.0NRT,269.71,0.75,N
-38.36166,-68.74202,317.69,0.4,0.37,2026-05-18,527,N20,VIIRS,n,2.0NRT,271.77,1.46,N
-38.35556,-73.16551,298.61,0.55,0.43,2026-05-18,527,N20,VIIRS,n,2.0NRT,280.15,2.46,N
-38.3542,-73.17191,328.78,0.56,0.43,2026-05-18,527,N20,VIIRS,n,2.0NRT,282.88,4.58,N
-38.28664,-68.74951,303.24,0.4,0.37,2026-05-18,527,N20,VIIRS,n,2.0NRT,271.21,0.78,N
-38.27348,-68.70108,318.24,0.4,0.37,2026-05-18,527,N20,VIIRS,n,2.0NRT,272.54,1.12,N
-38.23282,-72.16273,316.31,0.5,0.41,2026-05-18,527,N20,VIIRS,n,2.0NRT,274.24,2.23,N
-38.22911,-72.16146,303.45,0.5,0.41,2026-05-18,527,N20,VIIRS,n,2.0NRT,273.68,1.48,N
-38.10014,-68.66459,319.59,0.4,0.37,2026-05-18,527,N20,VIIRS,n,2.0NRT,273.73,1.45,N
-38.0464,-71.9943,316.09,0.5,0.41,2026-05-18,527,N20,VIIRS,n,2.0NRT,285.38,2.84,N
-38.04525,-71.99996,344.2,0.5,0.41,2026-05-18,527,N20,VIIRS,n,2.0NRT,285.29,7.36,N
-38.04269,-71.99314,323.59,0.5,0.41,2026-05-18,527,N20,VIIRS,n,2.0NRT,302.25,53.2,N
-38.04151,-71.99896,351.13,0.5,0.41,2026-05-18,527,N20,VIIRS,n,2.0NRT,298.24,28.88,N
-38.04032,-72.00482,307.83,0.5,0.41,2026-05-18,527,N20,VIIRS,n,2.0NRT,282.49,28.88,N
-38.01662,-68.59673,300.37,0.4,0.37,2026-05-18,527,N20,VIIRS,n,2.0NRT,272.69,0.71,N
-38.01328,-68.5958,333.6,0.4,0.37,2026-05-18,527,N20,VIIRS,n,2.0NRT,276.71,2.65,N
-37.71864,-69.19029,326.9,0.41,0.37,2026-05-18,527,N20,VIIRS,n,2.0NRT,270.4,2.55,N
-37.71832,-69.13197,326.61,0.41,0.37,2026-05-18,527,N20,VIIRS,n,2.0NRT,272.2,1.71,N
-37.7133,-69.14024,304.79,0.41,0.37,2026-05-18,527,N20,VIIRS,n,2.0NRT,271.99,1.12,N
-37.57652,-69.133,324.76,0.41,0.37,2026-05-18,527,N20,VIIRS,n,2.0NRT,267.04,2.13,N
-37.5196,-72.9369,311.31,0.56,0.43,2026-05-18,527,N20,VIIRS,n,2.0NRT,279.56,1.86,N
-37.4287,-69.17371,326.03,0.41,0.37,2026-05-18,527,N20,VIIRS,n,2.0NRT,274.51,3.95,N
-37.42477,-69.09528,325.95,0.41,0.37,2026-05-18,527,N20,VIIRS,n,2.0NRT,275.24,2.12,N
-37.08728,-69.47436,311.09,0.42,0.38,2026-05-18,527,N20,VIIRS,n,2.0NRT,271.01,0.92,N
-36.98119,-60.24477,296.73,0.4,0.44,2026-05-18,527,N20,VIIRS,n,2.0NRT,275.2,0.63,N
-36.42654,-71.59988,304.91,0.51,0.41,2026-05-18,527,N20,VIIRS,n,2.0NRT,281.88,1.64,N
-36.42495,-71.60052,299.29,0.51,0.41,2026-05-18,527,N20,VIIRS,n,2.0NRT,282.49,1.41,N
-36.42279,-71.5987,310.97,0.51,0.41,2026-05-18,527,N20,VIIRS,n,2.0NRT,285.29,1.96,N
-36.42017,-71.59189,322.69,0.51,0.41,2026-05-18,527,N20,VIIRS,n,2.0NRT,282.3,3.7,N
-36.41904,-71.59758,313.41,0.51,0.41,2026-05-18,527,N20,VIIRS,n,2.0NRT,284.77,1.96,N
-36.41264,-71.58979,337.28,0.51,0.41,2026-05-18,527,N20,VIIRS,n,2.0NRT,284.13,6.44,N
-36.41151,-71.59546,307.28,0.51,0.41,2026-05-18,527,N20,VIIRS,n,2.0NRT,284.61,3.29,N
-36.40888,-71.58871,299.92,0.51,0.41,2026-05-18,527,N20,VIIRS,n,2.0NRT,278.96,1.37,N
-36.40773,-71.59442,315.71,0.51,0.41,2026-05-18,527,N20,VIIRS,n,2.0NRT,279.66,2.12,N
-36.39755,-71.58567,307.4,0.51,0.41,2026-05-18,527,N20,VIIRS,n,2.0NRT,279.44,2.55,N
-36.3964,-71.59135,301.21,0.51,0.41,2026-05-18,527,N20,VIIRS,n,2.0NRT,279.28,1.37,N
-36.39526,-71.59703,299.71,0.51,0.41,2026-05-18,527,N20,VIIRS,n,2.0NRT,276.44,1.37,N
-36.39263,-71.59032,320.85,0.51,0.41,2026-05-18,527,N20,VIIRS,n,2.0NRT,278.24,2.55,N
-34.94144,-72.1184,297.58,0.57,0.43,2026-05-18,527,N20,VIIRS,n,2.0NRT,281.95,4.29,N
-34.94038,-72.12344,342.93,0.38,0.43,2026-05-18,527,N20,VIIRS,n,2.0NRT,283.42,9.3,N
-34.9365,-72.12189,337.95,0.38,0.43,2026-05-18,527,N20,VIIRS,n,2.0NRT,286.68,3.79,N
-34.85932,-57.89056,303.87,0.5,0.49,2026-05-18,527,N20,VIIRS,n,2.0NRT,277.7,1.95,N
-34.85883,-57.89614,304.65,0.5,0.49,2026-05-18,527,N20,VIIRS,n,2.0NRT,275.43,1.46,N
-34.83238,-71.97269,300.95,0.57,0.43,2026-05-18,527,N20,VIIRS,n,2.0NRT,274.91,1.08,N
-34.14844,-58.98498,305.88,0.43,0.46,2026-05-18,527,N20,VIIRS,n,2.0NRT,278.45,1.22,N
-34.10771,-70.45927,296.73,0.5,0.41,2026-05-18,527,N20,VIIRS,n,2.0NRT,279.65,1.61,N
-34.1051,-70.45259,307.5,0.5,0.41,2026-05-18,527,N20,VIIRS,n,2.0NRT,279.44,17.06,N
-34.10406,-70.45792,324.46,0.5,0.41,2026-05-18,527,N20,VIIRS,n,2.0NRT,280.97,17.06,N
-33.4312,-63.29543,316.86,0.41,0.37,2026-05-18,527,N20,VIIRS,n,2.0NRT,275.05,1.07,N
-32.93205,-71.49689,305.55,0.39,0.44,2026-05-18,527,N20,VIIRS,n,2.0NRT,279.8,1.2,N
-32.93152,-71.4985,317.0,0.39,0.44,2026-05-18,527,N20,VIIRS,n,2.0NRT,279.29,1.71,N
-32.92628,-71.50419,295.4,0.39,0.44,2026-05-18,527,N20,VIIRS,n,2.0NRT,284.36,0.87,N
-32.80201,-70.95117,301.13,0.55,0.43,2026-05-18,527,N20,VIIRS,n,2.0NRT,280.84,1.9,N
-32.78579,-71.48705,307.76,0.39,0.44,2026-05-18,527,N20,VIIRS,n,2.0NRT,278.99,0.84,N
8.39746,-80.39814,298.41,0.39,0.36,2026-05-18,657,N20,VIIRS,n,2.0NRT,275.27,0.56,N
9.34192,-67.4104,306.03,0.7,0.75,2026-05-18,657,N20,VIIRS,n,2.0NRT,285.83,3.78,N
9.34316,-67.41668,311.93,0.7,0.75,2026-05-18,657,N20,VIIRS,n,2.0NRT,285.99,4.45,N
9.34426,-67.41431,322.0,0.7,0.75,2026-05-18,657,N20,VIIRS,n,2.0NRT,286.32,5.72,N
10.08288,-71.79298,321.69,0.34,0.56,2026-05-18,657,N20,VIIRS,n,2.0NRT,289.06,6.09,N
10.31791,-75.4857,312.37,0.39,0.44,2026-05-18,657,N20,VIIRS,n,2.0NRT,290.61,1.44,N
10.48713,-71.63611,309.03,0.35,0.56,2026-05-18,657,N20,VIIRS,n,2.0NRT,290.67,0.57,N
10.6548,-71.74067,312.39,0.34,0.56,2026-05-18,657,N20,VIIRS,n,2.0NRT,291.12,1.15,N
10.77989,-71.69023,307.01,0.34,0.56,2026-05-18,657,N20,VIIRS,n,2.0NRT,292.15,0.33,N
10.97827,-72.72737,313.77,0.57,0.52,2026-05-18,657,N20,VIIRS,n,2.0NRT,291.52,2.83,N
11.03035,-72.66401,305.18,0.58,0.52,2026-05-18,657,N20,VIIRS,n,2.0NRT,290.96,2.81,N
11.03068,-72.66143,309.12,0.58,0.52,2026-05-18,657,N20,VIIRS,n,2.0NRT,291.11,3.09,N
11.14875,-72.5284,307.75,0.59,0.52,2026-05-18,657,N20,VIIRS,n,2.0NRT,291.94,3.24,N
11.15449,-72.53271,304.22,0.58,0.52,2026-05-18,657,N20,VIIRS,n,2.0NRT,292.08,3.24,N
11.50108,-69.32467,307.07,0.48,0.64,2026-05-18,657,N20,VIIRS,n,2.0NRT,290.32,1.31,N
11.62132,-70.21904,319.39,0.41,0.61,2026-05-18,657,N20,VIIRS,n,2.0NRT,291.69,6.07,N
11.62204,-70.22276,367.0,0.41,0.61,2026-05-18,657,N20,VIIRS,h,2.0NRT,293.78,6.07,N
11.62275,-70.22646,315.68,0.41,0.61,2026-05-18,657,N20,VIIRS,n,2.0NRT,291.74,3.47,N
11.62757,-70.22179,310.99,0.41,0.61,2026-05-18,657,N20,VIIRS,n,2.0NRT,292.12,6.07,N
11.62829,-70.2255,306.38,0.41,0.61,2026-05-18,657,N20,VIIRS,n,2.0NRT,292.21,3.47,N
11.629,-70.22919,304.08,0.41,0.61,2026-05-18,657,N20,VIIRS,n,2.0NRT,291.83,3.47,N
11.62969,-70.23281,367.0,0.41,0.61,2026-05-18,657,N20,VIIRS,h,2.0NRT,292.99,5.26,N
11.63038,-70.23641,306.77,0.41,0.61,2026-05-18,657,N20,VIIRS,n,2.0NRT,291.48,5.26,N
11.6352,-70.23175,304.26,0.41,0.61,2026-05-18,657,N20,VIIRS,n,2.0NRT,291.62,1.36,N
11.73593,-70.19199,335.27,0.41,0.61,2026-05-18,657,N20,VIIRS,n,2.0NRT,292.31,3.88,N
11.73664,-70.19569,333.43,0.41,0.61,2026-05-18,657,N20,VIIRS,n,2.0NRT,292.51,4.27,N
11.741,-70.19154,317.86,0.41,0.61,2026-05-18,657,N20,VIIRS,n,2.0NRT,292.32,2.55,N
11.74145,-70.19097,314.84,0.41,0.61,2026-05-18,657,N20,VIIRS,n,2.0NRT,292.59,3.88,N
11.74173,-70.19521,323.97,0.41,0.61,2026-05-18,657,N20,VIIRS,n,2.0NRT,292.22,3.42,N
11.74216,-70.19467,327.24,0.41,0.61,2026-05-18,657,N20,VIIRS,n,2.0NRT,292.96,4.27,N
11.74904,-70.17445,305.7,0.41,0.61,2026-05-18,657,N20,VIIRS,n,2.0NRT,291.97,1.05,N
11.7496,-70.1738,307.1,0.41,0.61,2026-05-18,657,N20,VIIRS,n,2.0NRT,291.49,0.95,N
-8.51528,-74.9099,326.04,0.41,0.61,2026-05-18,701,N20,VIIRS,n,2.0NRT,273.71,3.75,N
-20.25142,-40.24132,327.66,0.43,0.38,2026-05-18,1611,N20,VIIRS,n,2.0NRT,297.19,8.13,D
-20.2509,-40.24455,335.76,0.43,0.38,2026-05-18,1611,N20,VIIRS,n,2.0NRT,296.93,6.57,D
-20.25086,-40.2372,335.69,0.43,0.38,2026-05-18,1611,N20,VIIRS,n,2.0NRT,299.53,7.16,D
-20.25032,-40.24043,335.84,0.43,0.38,2026-05-18,1611,N20,VIIRS,n,2.0NRT,298.56,6.57,D
-20.24792,-40.24185,340.1,0.43,0.38,2026-05-18,1611,N20,VIIRS,n,2.0NRT,297.6,8.13,D
-20.24682,-40.24097,328.08,0.43,0.38,2026-05-18,1611,N20,VIIRS,n,2.0NRT,297.33,6.57,D
-20.24332,-40.24151,332.89,0.43,0.38,2026-05-18,1611,N20,VIIRS,n,2.0NRT,299.69,4.72,D
-20.23983,-40.24205,347.58,0.43,0.38,2026-05-18,1611,N20,VIIRS,n,2.0NRT,299.84,4.72,D
-20.2346,-40.23026,333.94,0.43,0.38,2026-05-18,1611,N20,VIIRS,n,2.0NRT,301.98,3.71,D
-19.87682,-40.40135,334.03,0.43,0.38,2026-05-18,1611,N20,VIIRS,n,2.0NRT,298.55,3.83,D
-19.87447,-40.7769,327.38,0.45,0.39,2026-05-18,1611,N20,VIIRS,n,2.0NRT,296.85,2.69,D
-19.59593,-40.30391,334.4,0.43,0.38,2026-05-18,1611,N20,VIIRS,n,2.0NRT,296.58,2.58,D
-19.52054,-40.9857,332.49,0.45,0.39,2026-05-18,1611,N20,VIIRS,n,2.0NRT,297.68,1.72,D
-19.38041,-43.2804,339.21,0.4,0.44,2026-05-18,1611,N20,VIIRS,n,2.0NRT,292.91,5.86,D
-18.75423,-40.08168,345.96,0.41,0.37,2026-05-18,1611,N20,VIIRS,n,2.0NRT,298.57,9.63,D
-18.65503,-40.22106,334.26,0.42,0.37,2026-05-18,1611,N20,VIIRS,n,2.0NRT,298.65,4.0,D
-18.65158,-40.2216,333.96,0.42,0.37,2026-05-18,1611,N20,VIIRS,n,2.0NRT,298.55,4.0,D
-18.57778,-40.11631,336.64,0.41,0.37,2026-05-18,1611,N20,VIIRS,n,2.0NRT,298.9,4.62,D
-18.36185,-40.29338,337.1,0.42,0.37,2026-05-18,1611,N20,VIIRS,n,2.0NRT,301.6,5.44,D
-17.96492,-44.56412,341.28,0.46,0.47,2026-05-18,1611,N20,VIIRS,n,2.0NRT,300.86,12.1,D
-17.9611,-44.56894,347.08,0.46,0.47,2026-05-18,1611,N20,VIIRS,n,2.0NRT,307.84,47.57,D
-17.96058,-44.56469,340.32,0.46,0.47,2026-05-18,1611,N20,VIIRS,n,2.0NRT,298.65,18.65,D
-17.55656,-46.5457,331.24,0.61,0.53,2026-05-18,1611,N20,VIIRS,n,2.0NRT,295.9,5.68,D
-17.13106,-44.58798,336.12,0.45,0.47,2026-05-18,1611,N20,VIIRS,n,2.0NRT,298.2,2.65,D
-17.12676,-44.58848,336.31,0.45,0.47,2026-05-18,1611,N20,VIIRS,n,2.0NRT,297.73,2.65,D
-17.35602,-47.8082,326.69,0.37,0.58,2026-05-18,1613,N20,VIIRS,n,2.0NRT,290.58,4.39,D
-16.55267,-44.96336,334.43,0.47,0.47,2026-05-18,1613,N20,VIIRS,n,2.0NRT,298.47,2.97,D
-16.55206,-44.96597,332.42,0.46,0.47,2026-05-18,1613,N20,VIIRS,n,2.0NRT,299.03,2.16,D
-16.35399,-43.8807,336.34,0.4,0.44,2026-05-18,1613,N20,VIIRS,n,2.0NRT,304.06,5.36,D
-16.27393,-39.05291,331.51,0.39,0.36,2026-05-18,1613,N20,VIIRS,n,2.0NRT,297.73,2.68,D
-15.68445,-50.52734,333.66,0.53,0.67,2026-05-18,1613,N20,VIIRS,n,2.0NRT,291.67,5.0,D
-15.43225,-41.49043,330.29,0.44,0.38,2026-05-18,1613,N20,VIIRS,n,2.0NRT,299.59,14.19,D
-15.37205,-47.55228,338.3,0.33,0.56,2026-05-18,1613,N20,VIIRS,n,2.0NRT,298.74,4.3,D
-15.32773,-42.06166,338.79,0.46,0.39,2026-05-18,1613,N20,VIIRS,n,2.0NRT,305.24,27.76,D
-15.32714,-42.05736,342.84,0.46,0.39,2026-05-18,1613,N20,VIIRS,n,2.0NRT,309.78,27.76,D
-15.32412,-42.06216,367.0,0.46,0.39,2026-05-18,1613,N20,VIIRS,l,2.0NRT,333.67,27.76,D
-15.32353,-42.05785,348.81,0.46,0.39,2026-05-18,1613,N20,VIIRS,n,2.0NRT,314.81,27.76,D
-15.31992,-42.05834,333.02,0.46,0.39,2026-05-18,1613,N20,VIIRS,l,2.0NRT,303.37,6.0,D
-15.31758,-42.04111,339.18,0.46,0.39,2026-05-18,1613,N20,VIIRS,n,2.0NRT,306.85,3.99,D
-14.54905,-39.6472,338.44,0.39,0.36,2026-05-18,1613,N20,VIIRS,n,2.0NRT,301.3,4.48,D
-14.29922,-49.15102,351.39,0.41,0.61,2026-05-18,1613,N20,VIIRS,n,2.0NRT,297.8,6.25,D
-14.29449,-41.50189,335.23,0.43,0.38,2026-05-18,1613,N20,VIIRS,l,2.0NRT,306.62,3.62,D
-14.18884,-41.59484,332.28,0.43,0.38,2026-05-18,1613,N20,VIIRS,n,2.0NRT,305.49,2.17,D
-14.16833,-52.87883,341.92,0.74,0.76,2026-05-18,1613,N20,VIIRS,n,2.0NRT,289.85,11.78,D
-14.16402,-52.88628,355.29,0.74,0.76,2026-05-18,1613,N20,VIIRS,n,2.0NRT,292.22,25.93,D
-14.16336,-52.87992,367.0,0.74,0.76,2026-05-18,1613,N20,VIIRS,h,2.0NRT,290.26,25.93,D
-14.16192,-52.88588,367.0,0.74,0.76,2026-05-18,1613,N20,VIIRS,h,2.0NRT,291.85,35.94,D
-14.1613,-52.87952,367.0,0.74,0.76,2026-05-18,1613,N20,VIIRS,h,2.0NRT,290.75,42.73,D
-14.16099,-45.29973,367.0,0.45,0.47,2026-05-18,1613,N20,VIIRS,h,2.0NRT,304.68,12.38,D
-14.15667,-45.30029,367.0,0.45,0.47,2026-05-18,1613,N20,VIIRS,h,2.0NRT,306.73,12.38,D
-14.15644,-42.8398,334.11,0.49,0.4,2026-05-18,1613,N20,VIIRS,l,2.0NRT,308.67,6.19,D
-14.15632,-52.88051,367.0,0.74,0.76,2026-05-18,1613,N20,VIIRS,h,2.0NRT,290.91,23.76,D
-14.15614,-45.29613,341.64,0.45,0.47,2026-05-18,1613,N20,VIIRS,n,2.0NRT,304.73,6.84,D
-14.15287,-45.30499,331.93,0.45,0.47,2026-05-18,1613,N20,VIIRS,n,2.0NRT,302.77,4.92,D
-14.15235,-45.30083,338.16,0.45,0.47,2026-05-18,1613,N20,VIIRS,n,2.0NRT,303.52,4.92,D
-14.15067,-52.89455,338.55,0.74,0.76,2026-05-18,1613,N20,VIIRS,n,2.0NRT,291.08,12.18,D
-14.14853,-52.89436,337.81,0.74,0.76,2026-05-18,1613,N20,VIIRS,n,2.0NRT,290.84,7.77,D
-14.14803,-45.30136,344.4,0.45,0.47,2026-05-18,1613,N20,VIIRS,n,2.0NRT,304.69,4.92,D
-14.0859,-42.11798,346.18,0.45,0.39,2026-05-18,1613,N20,VIIRS,n,2.0NRT,315.39,19.58,D
-14.08531,-42.11382,344.88,0.45,0.39,2026-05-18,1613,N20,VIIRS,n,2.0NRT,309.56,19.76,D
-13.85207,-41.3863,347.04,0.42,0.38,2026-05-18,1613,N20,VIIRS,n,2.0NRT,312.29,8.76,D
-13.82943,-49.39051,348.57,0.42,0.61,2026-05-18,1613,N20,VIIRS,n,2.0NRT,298.05,4.7,D
-13.82484,-39.47737,329.12,0.38,0.36,2026-05-18,1613,N20,VIIRS,n,2.0NRT,295.48,3.79,D
-13.8243,-39.47382,331.05,0.38,0.36,2026-05-18,1613,N20,VIIRS,n,2.0NRT,295.62,3.96,D
-13.77987,-42.22392,342.79,0.45,0.39,2026-05-18,1613,N20,VIIRS,n,2.0NRT,308.6,11.41,D
-13.68177,-39.9226,330.41,0.39,0.36,2026-05-18,1613,N20,VIIRS,n,2.0NRT,295.26,1.92,D
-13.67363,-39.7782,330.84,0.39,0.36,2026-05-18,1613,N20,VIIRS,n,2.0NRT,295.58,2.37,D
-13.6575,-41.2473,338.17,0.41,0.37,2026-05-18,1613,N20,VIIRS,n,2.0NRT,301.54,3.06,D
-13.6334,-45.40847,335.48,0.45,0.47,2026-05-18,1613,N20,VIIRS,l,2.0NRT,305.53,5.64,D
-13.63233,-45.4001,343.23,0.45,0.47,2026-05-18,1613,N20,VIIRS,n,2.0NRT,304.21,22.08,D
-13.6318,-45.39592,351.01,0.45,0.47,2026-05-18,1613,N20,VIIRS,n,2.0NRT,311.41,15.65,D
-13.62855,-45.40487,343.4,0.45,0.47,2026-05-18,1613,N20,VIIRS,n,2.0NRT,303.79,5.27,D
-13.62574,-41.67628,337.29,0.43,0.38,2026-05-18,1613,N20,VIIRS,n,2.0NRT,308.97,3.44,D
-13.59845,-39.88829,333.94,0.39,0.36,2026-05-18,1613,N20,VIIRS,n,2.0NRT,300.5,3.32,D
-13.5904,-41.65319,334.75,0.43,0.38,2026-05-18,1613,N20,VIIRS,n,2.0NRT,307.23,2.26,D
-13.46984,-40.36787,332.08,0.39,0.36,2026-05-18,1613,N20,VIIRS,n,2.0NRT,301.26,7.52,D
-13.46614,-42.42926,331.31,0.46,0.39,2026-05-18,1613,N20,VIIRS,l,2.0NRT,304.97,2.3,D
-13.46556,-42.42511,333.17,0.46,0.39,2026-05-18,1613,N20,VIIRS,l,2.0NRT,305.15,2.3,D
-13.46196,-42.42564,334.06,0.46,0.39,2026-05-18,1613,N20,VIIRS,l,2.0NRT,305.84,6.85,D
-13.34784,-44.54549,335.9,0.4,0.44,2026-05-18,1613,N20,VIIRS,n,2.0NRT,303.85,2.06,D
-13.29115,-39.1588,330.79,0.38,0.36,2026-05-18,1613,N20,VIIRS,n,2.0NRT,295.57,2.0,D
-13.09346,-40.02446,333.13,0.39,0.36,2026-05-18,1613,N20,VIIRS,n,2.0NRT,304.37,5.2,D
-13.05852,-39.9499,337.81,0.39,0.36,2026-05-18,1613,N20,VIIRS,n,2.0NRT,307.71,9.11,D
-12.9566,-39.70178,341.55,0.38,0.36,2026-05-18,1613,N20,VIIRS,n,2.0NRT,308.52,21.6,D
-12.93265,-39.63329,335.63,0.38,0.36,2026-05-18,1613,N20,VIIRS,n,2.0NRT,301.69,2.52,D
-12.8674,-41.74945,340.52,0.42,0.38,2026-05-18,1613,N20,VIIRS,n,2.0NRT,306.47,4.12,D
-12.81407,-44.83176,342.06,0.41,0.45,2026-05-18,1613,N20,VIIRS,l,2.0NRT,312.95,6.05,D
-12.81357,-44.82802,340.41,0.41,0.45,2026-05-18,1613,N20,VIIRS,l,2.0NRT,313.64,4.72,D
-12.50139,-41.93134,346.36,0.43,0.38,2026-05-18,1613,N20,VIIRS,n,2.0NRT,307.67,5.78,D
-12.47248,-43.52851,333.41,0.51,0.41,2026-05-18,1613,N20,VIIRS,l,2.0NRT,308.3,2.91,D
-12.43427,-40.33127,331.51,0.39,0.36,2026-05-18,1613,N20,VIIRS,n,2.0NRT,304.23,2.74,D
-12.43373,-40.32771,332.82,0.39,0.36,2026-05-18,1613,N20,VIIRS,n,2.0NRT,303.7,2.74,D
-12.23562,-53.35828,350.03,0.75,0.77,2026-05-18,1613,N20,VIIRS,n,2.0NRT,291.03,16.58,D
-12.23159,-53.36497,327.53,0.75,0.77,2026-05-18,1613,N20,VIIRS,n,2.0NRT,291.42,16.85,D
-12.23081,-53.35797,341.14,0.75,0.77,2026-05-18,1613,N20,VIIRS,n,2.0NRT,291.25,10.29,D
-12.22856,-53.35919,354.82,0.75,0.77,2026-05-18,1613,N20,VIIRS,n,2.0NRT,291.73,16.58,D
-12.22782,-53.35211,340.47,0.75,0.77,2026-05-18,1613,N20,VIIRS,n,2.0NRT,290.95,17.04,D
